ID,prompt,rater_mean,rating_k,rating_j,rating_h,rating_n,word_count,readability,freq,aoa,prev,mtld,Story,DSI_ukwac,DSI_subtitle,DSI_baroni,DSI_glove,DSI_TASA,DSI_mean,DSI_bert
151,statement-stealth-detect,1.75,1,3,2,1,31,3.419596774,5.690416667,5.473938379,2.3,53.816,A statement was given about how good of a ninja I am. I have stealth and energy galore. I wonder if they will detect my lies. I am really an angel.,0.829830821,0.927064267,0.916344221,0.857587148,0.975705673,0.901306426,0.795588757
152,statement-stealth-detect,3,3,3,3,3,72,9.667222222,5.8565625,5.236832247,2.343833333,80.69894737,"When bill collector's send billing statements to clients, it probably wouldn't be a good idea for the bill not to be detected. If the statements came in a stealthy manner, then no one would see them and the bills would not get paid. Sometimes I wish the statements would scream so I would pay attention instead of just lying there on the table in a huge pile of other letters not open",0.772822135,0.895049173,0.905333555,0.755325645,0.975224655,0.860751033,0.82174448
153,statement-stealth-detect,3.25,2,4,4,3,85,4.138655462,5.959041096,5.019180311,2.309861111,86,"I was out on the beat that night. I did detect some suspicious movements in a back alley. I was stealth in my movements and made my way carefully so not to arouse suspicion or spook the suspects away. I snuck up on the suspects and caught them by surprise. I decided to question them right there. The each gave me a statement, but I felt it wasn't good enough and I hauled them downtown. There was something more to this then they let on.",0.753120517,0.894318502,0.895767677,0.795801906,0.976205859,0.863042892,0.809454051
1,year-week-embark,4.5,5,4,4,5,76,4.876315789,5.868870968,5.27844091,2.290151515,76,"This year, I will embark on a journey across the country.  My plan is to drive from North Carolina to Seattle, WA.  As the week before my departure goes on, I find that I am not prepared financially for the trek.  I begin to make plans for a robbery of a local bank to get the funds needed.  I will need to flee quickly.  Hopefully not get caught. this is a tough year.  funds are tight.",0.795238141,0.903791553,0.895227986,0.731065809,0.978841863,0.86083307,0.794419548
2,year-week-embark,1.5,1,2,2,1,42,2.833571429,6.038857143,4.993399447,2.318333333,51.772,I love to embark in my car and just ride around. I love to do this a few times a year for a while. It bothers me I can't do this during the week much. Just cruising to music is very relaxing.,0.701910827,0.857063497,0.856845545,0.719674584,0.956312194,0.818361329,0.773187195
3,year-week-embark,2.333333333,1,2,4,NA,43,4.51877907,6.09725,4.597948008,2.308421053,64.715,In my church my father told us to embark one good thing this year. And he strictly told that should started in this week. For this I started to donate 50 dollars every month to the homeless people. It is really satisfying me.,0.69588606,0.869893875,0.871864179,0.692806405,0.952635469,0.816617198,0.797857466
4,year-week-embark,1.25,1,2,1,1,28,3.154285714,5.90875,5.254230184,2.331666667,73.17333333,This year I am going to embark on a journey.  I decided it just this week.  I must travel and see the world. My travels will be legendary.,0.706178328,0.866383011,0.854812596,0.649193367,0.9648918,0.80829182,0.755671487
5,year-week-embark,3,2,3,3,4,71,4.739549296,6.088636364,4.525704451,2.329365079,59.50542795,Jenna could not wait to embark on the camping trip of the year with her two best friends. It was a week before she was supposed to be leaving. She receives a phone call from one her friends. She says she will not be going because she got into a fight with the other friend they were supposed to be going with. Jenna becomes irritated and hangs up on her friend.,0.699081734,0.879227696,0.867355547,0.723850798,0.958276537,0.825558462,0.786937633
6,year-week-embark,3,2,4,2,4,85,6.449411765,6.114202899,4.548799249,2.371944444,50.02737319,"It was the beginning of the year and this would be the first week that I would embark on my road trip across the United States. I had never done this before so I was extremely excited about starting the journey. As I got in my car, I said a quick prayer and took off. I was already in another state when I noticed that I had forgotten my phone. I thought about whether I could go without my phone and I told myself NO.",0.732509016,0.898300692,0.890651196,0.682360221,0.979893389,0.836742903,0.785057885
7,year-week-embark,1.75,1,2,2,2,47,3.893021277,6.06255814,4.749705556,2.285111111,28.04919679,There was a summer vacation. Every year we used to go to a beach. So this year we decided to go to a beach and embark in a ship. In the previous week we made all the arrangements  and preparations. The trip was so good and awesome.,0.724886202,0.866367732,0.87177946,0.683668342,0.942447367,0.817829821,0.763599338
8,year-week-embark,2.75,2,3,2,4,72,4.482539683,6.032241379,4.943533053,2.270169492,53.90705369,I am ready to embark on my journey to Canada. Last week I won the lottery and have decided to travel. My first stop is Canada where I plan to spend a year. Then travel out west to Montana and Wyoming. Who knows how long I will stay out there. Then I plan to book a cruise and go to the Caribbean. Oh I can only imagine all the adventures that await.,0.74805485,0.889089554,0.888099284,0.738918781,0.969385526,0.846709599,0.782393224
9,year-week-embark,3.75,3,4,4,4,93,7.777978495,6.173461538,4.796833729,2.345308642,94.57846154,"This year, I was very serious about finally going on a diet. I have tried and failed so many times, but after the devastating news I received last week, I knew I had nothing left to lose. I know very well this journey I was about to embark was incredibly challenging for me, but it was something that had to be done. My health and my family were suffering because of me, and I couldn't stand to see them in pain any longer. How did I let this get so out of control?",0.728679203,0.898572626,0.884328109,0.669492285,0.980490429,0.83231253,0.807367344
10,year-week-embark,4,5,4,3,4,95,2.771842105,6.123647059,4.336070564,2.312804878,51.03883258,"This is my week, my month, my year the man stated. I've waited for this my entire life he thought. He turned around and looked at the woman. ""Today I will embark on the journey of my lifetime and you won't be stopping me"" he proclaimed. She had a look of disgust on her face. ""You know you're delusional, right?"" she said. ""It doesn't matter, I'm doing what I want and you can't stop me"" he shouted. The man got into his car and sped off. The woman laughed and went back into her house.",0.677677358,0.876050318,0.871634222,0.711897699,0.973699612,0.822191842,0.803270752
11,year-week-embark,4.5,5,4,5,4,78,6.227333333,5.705211268,5.066349228,2.324,85.176,"Jane set off alone to the North Pole research station.  She embarked on this journey not only to gather data, but to bring peace to her chaotic mind.  She wondered if she had done this too rashly, only having a week to prepare for a year alone.  She crawled outside to the bitter fresh air and embraced the wind that enveloped her body and the mental chatter washed away like a frosty tide.  Jane knew she was home.",0.813793547,0.914574474,0.908116233,0.833176783,0.977447552,0.889421718,0.8299304
12,year-week-embark,3.75,4,3,4,4,84,5.943361345,5.984444444,4.912990231,2.338461538,49.67566126,"This is the year that the family was able to save enough money to go on a Disney vacation.  They made great sacrifices each week to save on expenses.  The kids found part-time jobs to help their parents out.  Everyone was excited for their vacation.  Today was the day they would embark on their memorable trip.  Once they arrived, they were awestruck at the Disney display of their park.  Everyone ran to the gates in anticipation of the fun they were about to have.",0.760274003,0.89312822,0.8856448,0.756016016,0.969333185,0.852879245,0.798825945
